transaction_id,date,customer_id,category,product,quantity,unit_price,total_amount,region,payment_method,status
TXN_003192,2023-11-26,CUST_0800,Électronique,Montre connectée,1,283.72,283.72,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_003985,2023-11-26,CUST_0749,Vêtements,Chaussures,2,38.36,76.72,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_003669,2023-11-26,CUST_0901,Électronique,Laptop,4,1047.99,4191.96,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_003833,2023-11-26,CUST_0247,Maison & Jardin,Aspirateur,1,169.89,169.89,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_004515,2023-11-26,CUST_0390,Livres,Roman,3,35.43,106.29,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000689,2023-11-26,CUST_0351,Maison & Jardin,Aspirateur,3,131.94,395.82,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_000855,2023-11-26,CUST_0687,Maison & Jardin,Lampe,1,257.58,257.58,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_003125,2023-11-26,CUST_0762,Vêtements,Robe,3,74.61,223.83,Occitanie,Carte bancaire,Complété
TXN_002787,2023-11-26,CUST_0240,Sports & Loisirs,Sac de sport,1,212.19,212.19,Bretagne,Carte bancaire,Complété
TXN_001004,2023-11-26,CUST_0148,Maison & Jardin,Aspirateur,2,160.09,320.18,Île-de-France,PayPal,Complété
TXN_004122,2023-11-26,CUST_0360,Livres,Science-fiction,2,17.14,34.28,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_005000,2023-11-26,CUST_0897,Sports & Loisirs,Sac de sport,2,162.14,324.28,Hauts-de-France,Carte bancaire,Complété
TXN_002033,2023-11-26,CUST_0259,Maison & Jardin,Aspirateur,3,274.03,822.09,Île-de-France,Apple Pay,Complété
TXN_002697,2023-11-26,CUST_0595,Sports & Loisirs,Vélo,3,67.82,203.46,Bretagne,PayPal,Complété
TXN_001370,2023-11-26,CUST_0152,Livres,Roman,3,38.99,116.97,Bretagne,Apple Pay,Complété
TXN_002041,2023-11-26,CUST_0512,Maison & Jardin,Cafetière,1,231.41,231.41,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_001698,2023-11-26,CUST_0257,Électronique,Montre connectée,3,348.51,1045.53,Île-de-France,Carte bancaire,Complété
TXN_002723,2023-11-26,CUST_0405,Livres,Science-fiction,2,39.3,78.6,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_001522,2023-11-26,CUST_0217,Maison & Jardin,Coussin,1,276.94,276.94,Île-de-France,Apple Pay,Complété
TXN_001993,2023-11-26,CUST_0974,Sports & Loisirs,Tapis de yoga,1,408.27,408.27,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_001327,2023-11-26,CUST_0013,Livres,Science-fiction,1,51.1,51.1,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_002569,2023-11-26,CUST_0798,Électronique,Laptop,1,374.64,374.64,Hauts-de-France,Virement,Complété
TXN_004983,2023-11-26,CUST_0362,Vêtements,T-shirt,1,112.72,112.72,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000101,2023-11-26,CUST_0314,Livres,Guide pratique,2,20.64,41.28,Occitanie,PayPal,Complété
TXN_001850,2023-11-26,CUST_0691,Vêtements,Veste,1,84.76,84.76,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_004835,2023-11-26,CUST_0141,Sports & Loisirs,Gourde,2,328.38,656.76,Nouvelle-Aquitaine,PayPal,Complété
TXN_002171,2023-11-26,CUST_0119,Livres,Roman,3,41.22,123.66,Occitanie,PayPal,Complété
TXN_001332,2023-11-26,CUST_0714,Vêtements,Veste,1,13.9,13.9,Bretagne,Apple Pay,Complété
TXN_002652,2023-11-27,CUST_0848,Maison & Jardin,Lampe,3,91.95,275.85,Île-de-France,PayPal,Complété
TXN_002057,2023-11-27,CUST_0790,Livres,Biographie,1,20.61,20.61,Occitanie,Carte bancaire,Complété
TXN_004268,2023-11-27,CUST_0824,Sports & Loisirs,Gourde,2,381.99,763.98,Île-de-France,Virement,Complété
TXN_001551,2023-11-27,CUST_0549,Vêtements,Sac à main,2,130.69,261.38,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004272,2023-11-27,CUST_0042,Maison & Jardin,Cafetière,1,193.99,193.99,Bretagne,Apple Pay,Complété
TXN_004502,2023-11-27,CUST_0161,Maison & Jardin,Aspirateur,1,170.97,170.97,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_002156,2023-11-27,CUST_0336,Électronique,Écouteurs,2,342.45,684.9,Hauts-de-France,Apple Pay,Complété
TXN_004307,2023-11-27,CUST_0777,Livres,Cuisine,2,6.85,13.7,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000817,2023-11-27,CUST_0135,Sports & Loisirs,Vélo,1,292.72,292.72,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_003512,2023-11-27,CUST_0856,Vêtements,Sac à main,2,61.49,122.98,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_004904,2023-11-27,CUST_0405,Sports & Loisirs,Vélo,1,223.1,223.1,Hauts-de-France,Virement,Complété
TXN_002428,2023-11-27,CUST_0376,Électronique,Smartphone,1,924.25,924.25,Occitanie,Apple Pay,Complété
TXN_000177,2023-11-27,CUST_0848,Sports & Loisirs,Raquette,3,437.49,1312.47,Grand Est,Apple Pay,Complété
TXN_002621,2023-11-27,CUST_0340,Livres,BD,1,23.13,23.13,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_000003,2023-11-27,CUST_0829,Livres,Biographie,3,15.19,45.57,Île-de-France,PayPal,Complété
TXN_001404,2023-11-27,CUST_0762,Vêtements,T-shirt,1,33.99,33.99,Occitanie,Apple Pay,Complété
TXN_001413,2023-11-27,CUST_0958,Maison & Jardin,Bougie,3,172.05,516.15,Grand Est,Apple Pay,Complété
TXN_000573,2023-11-27,CUST_0449,Sports & Loisirs,Sac de sport,2,249.91,0.0,Provence-Alpes-Côte d'Azur,Apple Pay,Remboursé
TXN_002547,2023-11-27,CUST_0419,Livres,BD,1,32.38,32.38,Île-de-France,Virement,Complété
TXN_001446,2023-11-27,CUST_0411,Sports & Loisirs,Sac de sport,2,209.31,418.62,Occitanie,PayPal,Complété
TXN_003285,2023-11-27,CUST_0207,Électronique,Laptop,2,261.37,522.74,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004252,2023-11-27,CUST_0215,Électronique,Montre connectée,2,285.76,571.52,Île-de-France,Apple Pay,Complété
TXN_001009,2023-11-27,CUST_0132,Maison & Jardin,Aspirateur,1,208.66,208.66,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000472,2023-11-27,CUST_0173,Maison & Jardin,Aspirateur,2,22.21,44.42,Bretagne,Apple Pay,Complété
TXN_000667,2023-11-27,CUST_0727,Livres,Science-fiction,1,21.93,21.93,Île-de-France,Carte bancaire,Complété
TXN_003608,2023-11-27,CUST_0473,Vêtements,Sac à main,4,36.06,144.24,Grand Est,Carte bancaire,Complété
TXN_003293,2023-11-27,CUST_0858,Sports & Loisirs,Tapis de yoga,1,293.45,293.45,Grand Est,Carte bancaire,Complété
TXN_000868,2023-11-27,CUST_0837,Sports & Loisirs,Gourde,2,306.17,612.34,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_001461,2023-11-28,CUST_0828,Électronique,Enceinte Bluetooth,1,685.54,685.54,Île-de-France,Carte bancaire,Complété
TXN_004386,2023-11-28,CUST_0003,Livres,Guide pratique,1,38.17,38.17,Bretagne,Virement,Complété
TXN_001538,2023-11-28,CUST_0103,Sports & Loisirs,Gourde,1,410.67,410.67,Grand Est,Carte bancaire,Complété
TXN_002466,2023-11-28,CUST_0647,Sports & Loisirs,Ballon,1,395.59,395.59,Bretagne,PayPal,Complété
TXN_001418,2023-11-28,CUST_0187,Sports & Loisirs,Vélo,1,154.4,154.4,Occitanie,Carte bancaire,Complété
TXN_001486,2023-11-28,CUST_0375,Sports & Loisirs,Sac de sport,2,395.52,791.04,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002325,2023-11-28,CUST_0241,Sports & Loisirs,Sac de sport,1,113.27,113.27,Occitanie,PayPal,Complété
TXN_000778,2023-11-28,CUST_0776,Électronique,Laptop,2,272.58,545.16,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_001825,2023-11-28,CUST_0578,Sports & Loisirs,Tapis de yoga,2,230.49,460.98,Bretagne,Carte bancaire,Complété
TXN_003723,2023-11-28,CUST_0417,Vêtements,Robe,1,125.71,125.71,Île-de-France,PayPal,Complété
TXN_004913,2023-11-28,CUST_0494,Électronique,Laptop,3,449.14,1347.42,Île-de-France,Carte bancaire,Complété
TXN_000576,2023-11-28,CUST_0762,Électronique,Enceinte Bluetooth,2,1053.79,0.0,Nouvelle-Aquitaine,Virement,Remboursé
TXN_002052,2023-11-28,CUST_0503,Vêtements,Robe,1,37.23,37.23,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004845,2023-11-28,CUST_0501,Livres,Science-fiction,1,46.34,46.34,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004190,2023-11-28,CUST_0634,Livres,Science-fiction,2,21.99,43.98,Auvergne-Rhône-Alpes,Virement,Complété
TXN_001243,2023-11-28,CUST_0907,Électronique,Enceinte Bluetooth,1,214.27,214.27,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004117,2023-11-29,CUST_0665,Maison & Jardin,Aspirateur,1,37.63,37.63,Occitanie,Virement,Complété
TXN_001858,2023-11-29,CUST_0382,Livres,Science-fiction,3,23.46,70.38,Île-de-France,PayPal,Complété
TXN_001865,2023-11-29,CUST_0326,Maison & Jardin,Coussin,5,201.22,1006.1,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_001812,2023-11-29,CUST_0624,Maison & Jardin,Aspirateur,2,54.58,109.16,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004162,2023-11-29,CUST_0199,Sports & Loisirs,Vélo,2,194.2,388.4,Bretagne,PayPal,Complété
TXN_000597,2023-11-29,CUST_0516,Vêtements,Sac à main,2,112.18,224.36,Hauts-de-France,Carte bancaire,Complété
TXN_003633,2023-11-29,CUST_0708,Vêtements,Robe,1,113.87,113.87,Grand Est,Virement,Complété
TXN_003875,2023-11-29,CUST_0287,Maison & Jardin,Aspirateur,1,243.0,243.0,Hauts-de-France,Virement,Complété
TXN_004924,2023-11-29,CUST_0381,Livres,Science-fiction,3,42.21,126.63,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002439,2023-11-29,CUST_0552,Livres,Science-fiction,5,26.96,134.8,Auvergne-Rhône-Alpes,Virement,Complété
TXN_000347,2023-11-29,CUST_0189,Maison & Jardin,Cafetière,1,51.06,51.06,Île-de-France,Carte bancaire,Complété
TXN_003741,2023-11-29,CUST_0637,Livres,Science-fiction,1,32.72,32.72,Grand Est,PayPal,Complété
TXN_002121,2023-11-29,CUST_0821,Électronique,Laptop,1,446.22,446.22,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_004375,2023-11-29,CUST_0980,Vêtements,Chaussures,2,16.43,32.86,Bretagne,Virement,Complété
TXN_001578,2023-11-29,CUST_0426,Électronique,Smartphone,2,629.32,1258.64,Occitanie,Virement,Complété
TXN_004428,2023-11-29,CUST_0629,Livres,Cuisine,2,36.43,72.86,Île-de-France,PayPal,Complété
TXN_000644,2023-11-29,CUST_0457,Livres,Cuisine,2,12.5,25.0,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_004626,2023-11-29,CUST_0283,Sports & Loisirs,Ballon,2,129.75,259.5,Île-de-France,PayPal,Complété
TXN_004521,2023-11-29,CUST_0876,Livres,Roman,1,10.7,10.7,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004677,2023-11-29,CUST_0856,Livres,Biographie,1,41.06,41.06,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_001108,2023-11-29,CUST_0391,Électronique,Enceinte Bluetooth,3,143.2,429.6,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002615,2023-11-29,CUST_0171,Vêtements,Chaussures,1,84.63,84.63,Hauts-de-France,Virement,Complété
TXN_002734,2023-11-29,CUST_0436,Vêtements,T-shirt,1,17.64,17.64,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_002853,2023-11-29,CUST_0849,Maison & Jardin,Aspirateur,2,75.16,150.32,Île-de-France,Carte bancaire,Complété
TXN_003842,2023-11-30,CUST_0162,Vêtements,Sac à main,2,90.28,180.56,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000447,2023-11-30,CUST_0581,Sports & Loisirs,Sac de sport,1,186.45,186.45,Provence-Alpes-Côte d'Azur,Virement,Complété
TXN_002141,2023-11-30,CUST_0969,Sports & Loisirs,Gourde,1,421.97,421.97,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_004763,2023-11-30,CUST_0855,Sports & Loisirs,Sac de sport,3,32.92,98.76,Occitanie,Apple Pay,Complété
TXN_004554,2023-11-30,CUST_0784,Maison & Jardin,Plante,3,63.09,189.27,Grand Est,Apple Pay,Complété
TXN_001059,2023-11-30,CUST_0823,Vêtements,Robe,1,31.8,31.8,Occitanie,PayPal,Complété
TXN_004832,2023-11-30,CUST_0451,Électronique,Tablette,2,971.7,1943.4,Île-de-France,PayPal,Complété
TXN_000863,2023-11-30,CUST_0163,Livres,Biographie,2,14.93,29.86,Grand Est,Apple Pay,Complété
TXN_002284,2023-11-30,CUST_0892,Vêtements,Robe,1,33.68,33.68,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_003510,2023-11-30,CUST_0202,Électronique,Smartphone,3,109.39,328.17,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002765,2023-11-30,CUST_0260,Électronique,Tablette,1,1052.48,1052.48,Bretagne,PayPal,Complété
TXN_000962,2023-11-30,CUST_0962,Vêtements,Chaussures,1,30.2,30.2,Nouvelle-Aquitaine,PayPal,Complété
TXN_000124,2023-11-30,CUST_0792,Électronique,Tablette,1,314.12,314.12,Bretagne,Carte bancaire,Complété
TXN_003876,2023-11-30,CUST_0689,Vêtements,Jean,3,86.43,259.29,Bretagne,Virement,Complété
TXN_001007,2023-11-30,CUST_0018,Sports & Loisirs,Ballon,3,62.17,186.51,Grand Est,Virement,Complété
TXN_000683,2023-11-30,CUST_0953,Maison & Jardin,Cafetière,2,174.49,348.98,Bretagne,Carte bancaire,Complété
TXN_001284,2023-11-30,CUST_0378,Sports & Loisirs,Raquette,1,501.51,501.51,Auvergne-Rhône-Alpes,Carte bancaire,Complété
TXN_004069,2023-11-30,CUST_0373,Sports & Loisirs,Sac de sport,1,106.06,106.06,Grand Est,PayPal,Complété
TXN_003208,2023-11-30,CUST_0892,Électronique,Smartphone,1,926.92,926.92,Occitanie,Apple Pay,Complété
TXN_004979,2023-11-30,CUST_0677,Livres,Biographie,4,8.55,34.2,Grand Est,Carte bancaire,Complété
TXN_004136,2023-11-30,CUST_0841,Maison & Jardin,Aspirateur,1,132.12,132.12,Île-de-France,Virement,Complété
TXN_002551,2023-11-30,CUST_0675,Maison & Jardin,Aspirateur,1,110.59,110.59,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_000566,2023-11-30,CUST_0304,Maison & Jardin,Bougie,1,84.57,84.57,Occitanie,Apple Pay,Complété
TXN_001999,2023-11-30,CUST_0642,Électronique,Écouteurs,2,964.1,1928.2,Grand Est,Apple Pay,Complété
TXN_004722,2023-11-30,CUST_0628,Vêtements,Jean,1,81.23,81.23,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_004966,2023-11-30,CUST_0339,Électronique,Smartphone,2,590.2,1180.4,Occitanie,Apple Pay,Complété
TXN_000600,2023-11-30,CUST_0294,Vêtements,Robe,1,108.39,108.39,Occitanie,PayPal,Complété
TXN_000119,2023-11-30,CUST_0882,Électronique,Smartphone,2,324.18,648.36,Île-de-France,Virement,Complété
TXN_004645,2023-11-30,CUST_0627,Vêtements,Veste,5,96.47,482.35,Occitanie,Virement,Complété
TXN_001753,2023-11-30,CUST_0793,Électronique,Tablette,2,886.4,1772.8,Grand Est,Apple Pay,Complété
TXN_001939,2023-11-30,CUST_0144,Maison & Jardin,Lampe,1,201.06,201.06,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_004610,2023-12-01,CUST_0031,Sports & Loisirs,Sac de sport,1,86.61,86.61,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_000914,2023-12-01,CUST_0581,Sports & Loisirs,Gourde,1,409.34,409.34,Hauts-de-France,Virement,Complété
TXN_001286,2023-12-01,CUST_0473,Électronique,Smartphone,1,812.26,812.26,Bretagne,Virement,Complété
TXN_001568,2023-12-01,CUST_0989,Maison & Jardin,Plante,2,256.99,513.98,Hauts-de-France,Apple Pay,Complété
TXN_002942,2023-12-01,CUST_0446,Électronique,Écouteurs,3,871.95,2615.85,Occitanie,Virement,Complété
TXN_000933,2023-12-01,CUST_0185,Vêtements,Jean,2,88.41,0.0,Grand Est,Carte bancaire,Remboursé
TXN_004029,2023-12-01,CUST_0971,Sports & Loisirs,Raquette,1,128.89,128.89,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_004829,2023-12-01,CUST_0669,Maison & Jardin,Bougie,1,56.78,56.78,Grand Est,PayPal,Complété
TXN_004199,2023-12-01,CUST_0085,Livres,Biographie,1,36.33,36.33,Bretagne,Apple Pay,Complété
TXN_002250,2023-12-01,CUST_0546,Maison & Jardin,Aspirateur,5,230.52,1152.6,Auvergne-Rhône-Alpes,Virement,Complété
TXN_002179,2023-12-01,CUST_0667,Vêtements,Robe,1,133.3,133.3,Occitanie,Apple Pay,Complété
TXN_003805,2023-12-01,CUST_0279,Sports & Loisirs,Raquette,1,251.05,251.05,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_002967,2023-12-01,CUST_0601,Vêtements,T-shirt,4,32.18,128.72,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003006,2023-12-01,CUST_0894,Maison & Jardin,Cafetière,1,135.48,135.48,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_002116,2023-12-01,CUST_0398,Maison & Jardin,Coussin,1,67.49,0.0,Île-de-France,Virement,Remboursé
TXN_003885,2023-12-01,CUST_0506,Vêtements,Jean,1,116.27,116.27,Grand Est,Carte bancaire,Complété
TXN_004292,2023-12-01,CUST_0259,Électronique,Smartphone,4,185.13,740.52,Grand Est,Apple Pay,Complété
TXN_004682,2023-12-01,CUST_0935,Sports & Loisirs,Raquette,1,327.5,327.5,Auvergne-Rhône-Alpes,Apple Pay,Complété
TXN_001096,2023-12-01,CUST_0850,Sports & Loisirs,Vélo,1,430.95,430.95,Occitanie,Virement,Complété
TXN_001100,2023-12-01,CUST_0469,Sports & Loisirs,Vélo,1,500.54,500.54,Grand Est,Carte bancaire,Complété
TXN_003188,2023-12-01,CUST_0807,Livres,BD,2,22.12,44.24,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_004789,2023-12-01,CUST_0231,Électronique,Smartphone,1,206.74,0.0,Nouvelle-Aquitaine,Carte bancaire,Remboursé
TXN_001479,2023-12-01,CUST_0546,Sports & Loisirs,Sac de sport,1,255.29,255.29,Nouvelle-Aquitaine,Apple Pay,Complété
TXN_001471,2023-12-01,CUST_0918,Électronique,Tablette,1,1205.18,1205.18,Île-de-France,PayPal,Complété
TXN_001020,2023-12-02,CUST_0370,Sports & Loisirs,Ballon,1,264.45,0.0,Occitanie,Carte bancaire,Annulé
TXN_002992,2023-12-02,CUST_0056,Électronique,Laptop,1,833.28,833.28,Île-de-France,PayPal,Complété
TXN_001240,2023-12-02,CUST_0451,Maison & Jardin,Aspirateur,1,158.64,158.64,Nouvelle-Aquitaine,Virement,Complété
TXN_000747,2023-12-02,CUST_0991,Livres,BD,1,17.73,17.73,Bretagne,PayPal,Complété
TXN_001345,2023-12-02,CUST_0018,Électronique,Enceinte Bluetooth,5,1223.16,6115.8,Hauts-de-France,Carte bancaire,Complété
TXN_002642,2023-12-02,CUST_0154,Électronique,Montre connectée,4,893.19,3572.76,Occitanie,Apple Pay,Complété
TXN_004774,2023-12-02,CUST_0977,Vêtements,Robe,1,126.41,126.41,Provence-Alpes-Côte d'Azur,Apple Pay,Complété
TXN_003652,2023-12-02,CUST_0726,Sports & Loisirs,Gourde,3,378.64,1135.92,Bretagne,Virement,Complété
TXN_000713,2023-12-02,CUST_0241,Vêtements,Jean,2,120.55,241.1,Occitanie,Carte bancaire,Complété
TXN_001603,2023-12-02,CUST_0638,Électronique,Smartphone,4,284.28,1137.12,Grand Est,Virement,Complété
TXN_003119,2023-12-02,CUST_0633,Maison & Jardin,Plante,3,205.43,616.29,Hauts-de-France,Virement,Complété
TXN_004181,2023-12-02,CUST_0688,Sports & Loisirs,Ballon,1,345.87,345.87,Île-de-France,Carte bancaire,Complété
TXN_004653,2023-12-02,CUST_0314,Sports & Loisirs,Sac de sport,1,172.09,172.09,Île-de-France,Apple Pay,Complété
TXN_002168,2023-12-02,CUST_0168,Électronique,Smartphone,1,194.12,194.12,Nouvelle-Aquitaine,Carte bancaire,Complété
TXN_004727,2023-12-02,CUST_0217,Maison & Jardin,Plante,1,188.14,188.14,Hauts-de-France,Apple Pay,Complété
TXN_001871,2023-12-02,CUST_0463,Livres,Guide pratique,2,19.62,39.24,Grand Est,Carte bancaire,Complété
TXN_004473,2023-12-02,CUST_0852,Électronique,Enceinte Bluetooth,4,278.03,1112.12,Auvergne-Rhône-Alpes,PayPal,Complété
TXN_001436,2023-12-02,CUST_0686,Sports & Loisirs,Vélo,1,160.3,160.3,Île-de-France,PayPal,Complété
TXN_002340,2023-12-02,CUST_0197,Sports & Loisirs,Gourde,1,24.75,24.75,Hauts-de-France,Carte bancaire,Complété
TXN_004683,2023-12-02,CUST_0703,Vêtements,Sac à main,1,25.72,25.72,Nouvelle-Aquitaine,PayPal,Complété
TXN_004039,2023-12-02,CUST_0690,Sports & Loisirs,Tapis de yoga,1,318.25,318.25,Grand Est,PayPal,Complété
TXN_002109,2023-12-02,CUST_0308,Électronique,Tablette,1,119.79,0.0,Bretagne,PayPal,Annulé
TXN_000225,2023-12-02,CUST_0953,Électronique,Laptop,2,1065.3,2130.6,Île-de-France,Apple Pay,Complété
TXN_004097,2023-12-02,CUST_0275,Électronique,Écouteurs,1,760.07,760.07,Île-de-France,Carte bancaire,Complété
TXN_003628,2023-12-02,CUST_0032,Électronique,Montre connectée,1,758.41,758.41,Occitanie,Carte bancaire,Complété
TXN_003094,2023-12-02,CUST_0909,Électronique,Tablette,1,1071.05,1071.05,Île-de-France,PayPal,Complété
TXN_001187,2023-12-03,CUST_0293,Électronique,Smartphone,1,1186.59,1186.59,Provence-Alpes-Côte d'Azur,PayPal,Complété
TXN_003005,2023-12-03,CUST_0288,Vêtements,Jean,1,127.77,127.77,Bretagne,Apple Pay,Complété
TXN_003724,2023-12-03,CUST_0829,Sports & Loisirs,Sac de sport,3,314.75,944.25,Auvergne-Rhône-Alpes,Virement,Complété
TXN_004574,2023-12-03,CUST_0707,Vêtements,Jean,1,74.56,74.56,Bretagne,PayPal,Complété
TXN_002100,2023-12-03,CUST_0891,Électronique,Smartphone,2,80.96,161.92,Île-de-France,Virement,Complété
TXN_001173,2023-12-03,CUST_0297,Livres,Biographie,1,9.71,9.71,Île-de-France,PayPal,Complété
TXN_001692,2023-12-03,CUST_0932,Électronique,Montre connectée,5,1008.55,5042.75,Hauts-de-France,Virement,Complété
TXN_002941,2023-12-03,CUST_0567,Électronique,Tablette,5,863.1,4315.5,Nouvelle-Aquitaine,PayPal,Complété
TXN_000707,2023-12-03,CUST_0621,Sports & Loisirs,Ballon,3,188.57,565.71,Nouvelle-Aquitaine,PayPal,Complété
TXN_000684,2023-12-03,CUST_0075,Maison & Jardin,Cafetière,1,117.99,117.99,Occitanie,Virement,Complété
TXN_003298,2023-12-03,CUST_0109,Électronique,Écouteurs,3,1072.7,3218.1,Île-de-France,PayPal,Complété
TXN_004461,2023-12-03,CUST_0821,Maison & Jardin,Aspirateur,1,45.59,45.59,Île-de-France,Apple Pay,Complété
TXN_001752,2023-12-03,CUST_0181,Sports & Loisirs,Vélo,3,129.25,387.75,Grand Est,Virement,Complété
TXN_002511,2023-12-03,CUST_0533,Maison & Jardin,Plante,1,296.2,296.2,Nouvelle-Aquitaine,Virement,Complété
TXN_001075,2023-12-03,CUST_0335,Sports & Loisirs,Sac de sport,1,370.83,370.83,Grand Est,Carte bancaire,Complété
TXN_001331,2023-12-03,CUST_0716,Maison & Jardin,Bougie,1,74.28,74.28,Occitanie,Carte bancaire,Complété
TXN_000321,2023-12-03,CUST_0657,Maison & Jardin,Coussin,2,57.66,115.32,Bretagne,Virement,Complété
TXN_001276,2023-12-03,CUST_0838,Vêtements,Jean,1,127.47,127.47,Grand Est,PayPal,Complété
TXN_001315,2023-12-03,CUST_0408,Maison & Jardin,Coussin,1,36.34,36.34,Bretagne,PayPal,Complété
TXN_004754,2023-12-03,CUST_0461,Électronique,Écouteurs,1,94.13,94.13,Occitanie,PayPal,Complété
TXN_000068,2023-12-03,CUST_0394,Sports & Loisirs,Gourde,1,304.83,304.83,Grand Est,Apple Pay,Complété
TXN_001183,2023-12-03,CUST_0959,Sports & Loisirs,Sac de sport,1,415.33,415.33,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002282,2023-12-03,CUST_0725,Sports & Loisirs,Vélo,4,31.69,126.76,Provence-Alpes-Côte d'Azur,Carte bancaire,Complété
TXN_002332,2023-12-03,CUST_0539,Électronique,Tablette,4,749.28,2997.12,Auvergne-Rhône-Alpes,Virement,Complété
TXN_003478,2023-12-03,CUST_0665,Sports & Loisirs,Gourde,2,39.67,79.34,Grand Est,Carte bancaire,Complété
